frame,t,car_emblem,door_handle,fuel_cap,license_plate,side_mirror,tail_light,zone,yaw_fresh,dist,yaw,bearing,x,y,alpha_deg
1259,41.97,1,0,0,1,1,3,후면,0,1.267,-44.0,-0.0,-0.668,1.107,-46.0
1260,42.0,1,0,0,1,1,3,후면,0,1.273,-44.0,0.2,-0.672,1.11,-45.8
1261,42.03,1,0,0,1,1,3,후면,0,1.282,-44.0,0.3,-0.678,1.116,-45.7
1262,42.07,1,0,0,1,1,3,후면,0,1.285,-44.0,0.5,-0.681,1.118,-45.5
1263,42.1,1,0,0,1,1,2,후면,0,1.284,-44.0,0.7,-0.863,0.949,-45.3
1264,42.13,1,0,0,1,1,3,후면,0,1.281,-44.0,0.8,-0.68,1.114,-45.2
1265,42.17,1,0,0,1,1,3,후면,0,1.284,-44.0,1.0,-0.682,1.115,-45.0
1266,42.2,1,0,0,1,1,3,후면,0,1.285,-44.0,1.1,-0.683,1.116,-44.9
1267,42.23,1,0,0,1,1,3,후면,0,1.29,-44.0,1.2,-0.686,1.119,-44.8
1268,42.27,1,0,0,1,1,3,후면,0,1.29,-44.0,1.3,-0.686,1.119,-44.7
1269,42.3,1,0,0,1,1,3,후면,0,1.288,-44.0,1.4,-0.685,1.117,-44.6
1270,42.33,1,0,0,1,1,3,후면,0,1.288,-44.0,1.5,-0.686,1.117,-44.5
1271,42.37,1,0,0,1,1,3,후면,0,1.287,-44.0,1.6,-0.686,1.116,-44.4
1272,42.4,1,0,0,1,1,3,후면,0,1.287,-44.0,1.7,-0.686,1.115,-44.3
1273,42.43,1,0,0,1,1,2,후면,0,1.284,-44.0,1.7,-0.865,0.947,-44.3
1274,42.47,1,0,0,1,1,3,후면,0,1.285,-44.0,1.8,-0.684,1.114,-44.2
1275,42.5,1,0,0,1,1,3,후면,0,1.283,-44.0,1.9,-0.683,1.113,-44.1
1276,42.53,1,0,0,1,1,3,후면,0,1.284,-44.0,2.0,-0.684,1.114,-44.0
1277,42.57,1,0,0,1,1,3,후면,0,1.293,-44.0,2.1,-0.689,1.12,-43.9
1278,42.6,1,0,0,1,1,3,후면,0,1.296,-44.0,2.2,-0.691,1.122,-43.8
1279,42.63,1,0,0,1,1,3,후면,0,1.297,-44.0,2.3,-0.693,1.123,-43.7
1280,42.67,1,0,0,1,1,3,후면,0,1.302,-44.0,2.3,-0.696,1.126,-43.7
1281,42.7,1,0,0,1,1,3,후면,0,1.303,-44.0,2.4,-0.696,1.127,-43.6
1282,42.73,1,0,0,1,1,3,후면,0,1.301,-44.0,2.5,-0.695,1.125,-43.5
1283,42.77,1,0,0,1,1,3,후면,0,1.297,-44.0,2.6,-0.693,1.122,-43.4
1284,42.8,1,0,0,1,1,3,후면,0,1.291,-44.0,2.6,-0.69,1.118,-43.4
1285,42.83,1,0,0,1,1,3,후면,0,1.287,-44.0,2.7,-0.687,1.115,-43.3
1286,42.87,1,0,0,1,1,3,후면,0,1.285,-44.0,2.8,-0.686,1.114,-43.3
1287,42.9,1,0,0,1,1,3,후면,0,1.285,-44.0,2.8,-0.686,1.114,-43.2
1288,42.93,1,0,0,1,1,3,후면,0,1.289,-44.0,2.9,-0.689,1.117,-43.1
1289,42.97,1,0,0,1,1,3,후면,0,1.288,-44.0,3.0,-0.689,1.115,-43.1
1290,43.0,1,0,0,1,1,3,후면,0,1.286,-44.0,3.0,-0.688,1.114,-43.0
1291,43.03,1,0,0,1,1,3,후면,0,1.287,-44.0,3.1,-0.689,1.114,-42.9
1292,43.07,1,0,0,1,1,3,후면,0,1.286,-44.0,3.1,-0.689,1.113,-42.9
1293,43.1,1,0,0,1,1,3,후면,0,1.282,-44.0,3.2,-0.686,1.11,-42.8
1294,43.13,1,0,0,1,1,3,후면,0,1.28,-44.0,3.2,-0.685,1.109,-42.8
1295,43.17,1,0,0,1,1,3,후면,0,1.28,-44.0,3.3,-0.685,1.109,-42.7
1296,43.2,1,0,0,1,1,3,후면,0,1.277,-44.0,3.3,-0.684,1.107,-42.7
1297,43.23,1,0,0,1,1,3,후면,0,1.273,-44.0,3.3,-0.682,1.104,-42.7
1298,43.27,1,0,0,1,1,3,후면,0,1.268,-44.0,3.3,-0.678,1.101,-42.7
1299,43.3,1,0,0,1,1,3,후면,0,1.265,-44.0,3.4,-0.677,1.099,-42.7
1300,43.33,1,0,0,1,1,3,후면,0,1.266,-44.0,3.4,-0.677,1.1,-42.6
1301,43.37,1,0,0,1,1,3,후면,0,1.27,-44.0,3.4,-0.68,1.102,-42.6
1302,43.4,1,0,0,1,1,3,후면,0,1.278,-44.0,3.4,-0.685,1.108,-42.6
1303,43.43,1,0,0,1,1,3,후면,0,1.285,-44.0,3.5,-0.69,1.112,-42.5
1304,43.47,1,0,0,1,1,3,후면,0,1.29,-44.0,3.5,-0.692,1.116,-42.5
1305,43.5,1,0,0,1,1,3,후면,0,1.293,-44.0,3.5,-0.694,1.118,-42.5
1306,43.53,1,0,0,1,1,3,후면,0,1.297,-44.0,3.5,-0.696,1.121,-42.5
1307,43.57,1,0,0,1,1,3,후면,0,1.304,-44.0,3.5,-0.7,1.125,-42.5
1308,43.6,1,0,0,1,1,3,후면,0,1.311,-44.0,3.5,-0.705,1.13,-42.5
1309,43.63,1,0,0,1,1,3,후면,0,1.317,-44.0,3.6,-0.709,1.134,-42.4
1310,43.67,1,0,0,1,1,3,후면,0,1.319,-44.0,3.6,-0.71,1.135,-42.4
1311,43.7,1,0,0,1,1,3,후면,0,1.319,-44.0,3.6,-0.71,1.135,-42.4
1312,43.73,1,0,0,1,1,3,후면,0,1.315,-44.0,3.6,-0.707,1.133,-42.4
1313,43.77,1,0,0,1,1,3,후면,0,1.313,-44.0,3.6,-0.707,1.131,-42.4
1314,43.8,1,0,0,1,1,3,후면,0,1.312,-44.0,3.6,-0.706,1.13,-42.4
1315,43.83,1,0,0,1,1,3,후면,0,1.31,-44.0,3.6,-0.705,1.129,-42.4
1316,43.87,1,0,0,1,1,3,후면,0,1.307,-44.0,3.6,-0.703,1.127,-42.4
1317,43.9,1,0,0,1,1,3,후면,0,1.302,-44.0,3.6,-0.7,1.124,-42.4
1318,43.93,1,0,0,1,1,3,후면,0,1.299,-44.0,3.7,-0.698,1.122,-42.4
1319,43.97,1,0,0,1,1,3,후면,0,1.301,-44.0,3.7,-0.699,1.123,-42.3
1320,44.0,1,0,0,1,1,3,후면,0,1.299,-44.0,3.7,-0.698,1.122,-42.3
1321,44.03,1,0,0,1,1,3,후면,0,1.298,-44.0,3.7,-0.697,1.121,-42.3
1322,44.07,1,0,0,1,1,3,후면,0,1.298,-44.0,3.7,-0.697,1.121,-42.3
1323,44.1,1,0,0,1,1,3,후면,0,1.298,-44.0,3.7,-0.698,1.121,-42.3
1324,44.13,1,0,0,1,1,3,후면,0,1.298,-44.0,3.8,-0.698,1.121,-42.2
1325,44.17,1,0,0,1,1,3,후면,0,1.298,-44.0,3.8,-0.698,1.121,-42.2
1326,44.2,1,0,0,1,1,3,후면,0,1.297,-44.0,3.8,-0.697,1.12,-42.2
1327,44.23,1,0,0,1,1,3,후면,0,1.296,-44.0,3.7,-0.696,1.12,-42.3
1328,44.27,1,0,0,1,1,3,후면,0,1.297,-44.0,3.8,-0.697,1.12,-42.2
1329,44.3,1,0,0,1,1,3,후면,0,1.297,-44.0,3.8,-0.697,1.12,-42.2
1330,44.33,1,0,0,1,1,3,후면,0,1.297,-44.0,3.8,-0.697,1.12,-42.2
1331,44.37,1,0,0,1,1,3,후면,0,1.297,-44.0,3.8,-0.697,1.12,-42.2
1332,44.4,1,0,0,1,1,3,후면,0,1.295,-44.0,3.8,-0.696,1.119,-42.2
1333,44.43,1,0,0,1,1,3,후면,0,1.294,-44.0,3.8,-0.695,1.118,-42.2
1334,44.47,1,0,0,1,1,3,후면,0,1.289,-44.0,3.8,-0.692,1.115,-42.2
1335,44.5,1,0,0,1,1,3,후면,0,1.288,-44.0,3.8,-0.691,1.114,-42.2
1336,44.53,1,0,0,1,1,3,후면,0,1.295,-44.0,3.8,-0.695,1.118,-42.2
1337,44.57,1,0,0,1,1,3,후면,0,1.298,-44.0,3.8,-0.697,1.121,-42.2
1338,44.6,1,0,0,1,1,3,후면,0,1.299,-44.0,3.8,-0.697,1.122,-42.2
1339,44.63,1,0,0,1,1,3,후면,0,1.3,-44.0,3.8,-0.698,1.122,-42.2
1340,44.67,1,0,0,1,1,3,후면,0,1.299,-44.0,3.8,-0.697,1.122,-42.2
1341,44.7,1,0,0,1,1,3,후면,0,1.3,-44.0,3.8,-0.697,1.123,-42.2
1342,44.73,1,0,0,1,1,3,후면,0,1.303,-44.0,3.8,-0.699,1.125,-42.2
1343,44.77,1,0,0,1,1,2,후면,0,1.303,-44.0,3.8,-0.88,0.958,-42.2
1344,44.8,1,0,0,1,1,3,후면,0,1.304,-44.0,3.8,-0.7,1.125,-42.2
1345,44.83,1,0,0,1,1,3,후면,0,1.302,-44.0,3.9,-0.699,1.124,-42.2
1346,44.87,1,0,0,1,1,3,후면,0,1.299,-44.0,3.9,-0.697,1.122,-42.1
1347,44.9,1,0,0,1,1,3,후면,0,1.296,-44.0,3.9,-0.695,1.12,-42.1
1348,44.93,1,0,0,1,1,3,후면,0,1.294,-44.0,3.9,-0.694,1.118,-42.1
1349,44.97,1,0,0,1,1,3,후면,0,1.291,-44.0,3.9,-0.692,1.117,-42.1
1350,45.0,1,0,0,1,1,3,후면,0,1.29,-44.0,3.9,-0.691,1.116,-42.1
1351,45.03,1,0,0,1,1,3,후면,0,1.288,-44.0,3.9,-0.69,1.114,-42.1
1352,45.07,1,0,0,1,1,3,후면,0,1.288,-44.0,3.9,-0.69,1.114,-42.1
1353,45.1,1,0,0,1,1,3,후면,0,1.288,-44.0,3.9,-0.69,1.115,-42.1
1354,45.13,1,0,0,1,1,3,후면,0,1.288,-44.0,3.9,-0.69,1.114,-42.1
1355,45.17,1,0,0,1,1,3,후면,0,1.287,-44.0,4.0,-0.689,1.114,-42.1
1356,45.2,1,0,0,1,1,3,후면,0,1.286,-44.0,4.0,-0.689,1.113,-42.0
1357,45.23,1,0,0,1,1,3,후면,0,1.286,-44.0,4.0,-0.689,1.113,-42.0
1358,45.27,1,0,0,1,1,3,후면,0,1.285,-44.0,4.0,-0.688,1.113,-42.0
1359,45.3,1,0,0,1,1,3,후면,0,1.283,-44.0,4.0,-0.687,1.111,-42.0
1360,45.33,1,0,0,1,1,3,후면,0,1.283,-44.0,4.1,-0.687,1.111,-41.9
1361,45.37,1,0,0,1,1,3,후면,0,1.282,-44.0,4.1,-0.686,1.11,-41.9
1362,45.4,1,0,0,1,1,3,후면,0,1.281,-44.0,4.2,-0.686,1.11,-41.9
1363,45.43,1,0,0,1,1,3,후면,0,1.28,-44.0,4.2,-0.685,1.109,-41.8
1364,45.47,1,0,0,1,1,3,후면,0,1.282,-44.0,4.2,-0.686,1.111,-41.8
1365,45.5,1,0,0,1,1,3,후면,0,1.284,-44.0,4.3,-0.687,1.113,-41.8
1366,45.53,1,0,0,1,1,3,후면,0,1.288,-44.0,4.3,-0.69,1.115,-41.7
1367,45.57,1,0,0,1,1,3,후면,0,1.291,-44.0,4.4,-0.691,1.116,-41.6
1368,45.6,1,0,0,1,1,3,후면,0,1.293,-44.0,4.4,-0.693,1.118,-41.6
1369,45.63,1,0,0,1,1,3,후면,0,1.293,-44.0,4.5,-0.693,1.118,-41.5
1370,45.67,1,0,0,1,1,3,후면,0,1.292,-44.0,4.5,-0.692,1.118,-41.5
1371,45.7,1,0,0,1,1,3,후면,0,1.29,-44.0,4.5,-0.69,1.116,-41.5
1372,45.73,1,0,0,1,1,3,후면,0,1.284,-44.0,4.6,-0.686,1.112,-41.4
1373,45.77,1,0,0,1,1,3,후면,0,1.282,-44.0,4.7,-0.684,1.111,-41.4
1374,45.8,1,0,0,1,1,3,후면,0,1.282,-44.0,4.7,-0.684,1.112,-41.3
1375,45.83,1,0,0,1,1,3,후면,0,1.283,-44.0,4.8,-0.685,1.112,-41.2
1376,45.87,1,0,0,1,1,3,후면,0,1.286,-44.0,4.9,-0.687,1.114,-41.1
1377,45.9,1,0,0,1,1,3,후면,0,1.283,-44.0,5.0,-0.685,1.113,-41.0
1378,45.93,1,0,0,1,1,3,후면,0,1.282,-44.0,5.1,-0.685,1.112,-40.9
1379,45.97,1,0,0,1,1,3,후면,0,1.283,-44.0,5.2,-0.685,1.113,-40.8
1380,46.0,1,0,0,1,1,3,후면,0,1.283,-44.0,5.3,-0.685,1.112,-40.7
1381,46.03,1,0,0,1,1,3,후면,0,1.281,-44.0,5.4,-0.683,1.111,-40.6
1382,46.07,1,0,0,1,1,3,후면,0,1.278,-44.0,5.6,-0.681,1.11,-40.5
1383,46.1,1,0,0,1,1,3,후면,0,1.279,-44.0,5.7,-0.682,1.11,-40.3
1384,46.13,1,0,0,1,1,3,후면,0,1.282,-44.0,5.8,-0.684,1.112,-40.2
1385,46.17,1,0,0,1,1,3,후면,0,1.286,-44.0,5.9,-0.686,1.114,-40.1
1386,46.2,1,0,0,1,1,3,후면,0,1.288,-44.0,6.1,-0.688,1.116,-39.9
1387,46.23,1,0,0,1,1,3,후면,0,1.292,-44.0,6.2,-0.69,1.119,-39.8
1388,46.27,1,0,0,1,1,3,후면,0,1.3,-44.0,6.3,-0.694,1.124,-39.7
1389,46.3,1,0,0,1,1,3,후면,0,1.304,-44.0,6.4,-0.697,1.127,-39.6
1390,46.33,1,0,0,1,1,3,후면,0,1.305,-44.0,6.5,-0.697,1.128,-39.5
1391,46.37,1,0,0,1,1,3,후면,0,1.31,-44.0,6.7,-0.701,1.131,-39.3
1392,46.4,1,0,0,1,1,3,후면,0,1.312,-44.0,6.8,-0.703,1.133,-39.2
1393,46.43,1,0,0,1,1,3,후면,0,1.315,-44.0,7.0,-0.704,1.135,-39.0
1394,46.47,1,0,0,1,1,3,후면,0,1.318,-44.0,7.1,-0.706,1.137,-38.9
1395,46.5,1,0,0,1,1,3,후면,0,1.32,-44.0,7.3,-0.708,1.138,-38.8
1396,46.53,1,0,0,1,1,3,후면,0,1.322,-44.0,7.4,-0.709,1.14,-38.6
1397,46.57,1,0,0,1,1,4,후면,0,1.322,-44.0,7.6,-0.887,0.971,-38.4
1398,46.6,1,0,0,1,1,4,후면,0,1.323,-44.0,7.7,-0.887,0.972,-38.3
1399,46.63,1,0,0,1,1,4,후면,0,1.328,-44.0,7.9,-0.714,1.143,-38.1
1400,46.67,1,0,0,1,1,4,후면,0,1.333,-44.0,8.0,-0.717,1.147,-38.0
1401,46.7,1,0,0,1,1,4,후면,0,1.336,-44.0,8.2,-0.719,1.149,-37.8
1402,46.73,1,0,0,1,1,4,후면,0,1.343,-44.0,8.3,-0.724,1.154,-37.7
1403,46.77,1,0,0,1,1,4,후면,0,1.346,-44.0,8.5,-0.726,1.156,-37.6
1404,46.8,1,0,0,1,1,4,후면,0,1.355,-44.0,8.6,-0.732,1.162,-37.4
1405,46.83,1,0,0,1,1,4,후면,0,1.356,-44.0,8.7,-0.734,1.163,-37.3
1406,46.87,1,0,0,1,1,4,후면,0,1.36,-44.0,8.8,-0.736,1.165,-37.2
1407,46.9,1,0,0,1,1,4,후면,0,1.361,-44.0,8.9,-0.738,1.165,-37.1
1408,46.93,1,0,0,1,1,4,후면,0,1.367,-44.0,9.0,-0.742,1.169,-37.0
1409,46.97,1,0,0,1,1,4,후면,0,1.371,-44.0,9.1,-0.745,1.172,-36.9
1410,47.0,1,0,0,1,1,4,후면,0,1.376,-44.0,9.1,-0.749,1.176,-36.9
1411,47.03,1,0,0,1,1,4,후면,0,1.384,-44.0,9.2,-0.754,1.181,-36.8
1412,47.07,1,0,0,1,1,4,후면,0,1.395,-44.0,9.3,-0.761,1.19,-36.8
1413,47.1,1,0,0,1,1,4,후면,0,1.403,-44.0,9.3,-0.766,1.195,-36.7
1414,47.13,1,0,0,1,1,4,후면,0,1.404,-44.0,9.4,-0.766,1.195,-36.6
1415,47.17,1,0,0,1,1,4,후면,0,1.404,-44.0,9.4,-0.766,1.195,-36.6
1416,47.2,1,0,0,1,1,4,후면,0,1.405,-44.0,9.5,-0.767,1.196,-36.5
1417,47.23,1,0,0,1,1,4,후면,0,1.411,-44.0,9.5,-0.77,1.2,-36.5
1418,47.27,1,0,0,1,1,4,후면,0,1.414,-44.0,9.6,-0.771,1.203,-36.4
1419,47.3,1,0,0,1,1,4,후면,0,1.415,-44.0,9.6,-0.772,1.203,-36.4
1420,47.33,1,0,0,1,1,4,후면,0,1.415,-44.0,9.7,-0.772,1.203,-36.3
1421,47.37,1,0,0,1,1,4,후면,0,1.417,-44.0,9.8,-0.774,1.205,-36.2
1422,47.4,1,0,0,1,1,4,후면,0,1.417,-44.0,9.9,-0.774,1.205,-36.1
1423,47.43,1,0,0,1,1,4,후면,0,1.42,-44.0,9.9,-0.777,1.206,-36.1
1424,47.47,1,0,0,1,1,4,후면,0,1.422,-44.0,10.0,-0.778,1.207,-36.0
1425,47.5,1,0,0,1,1,4,후면,0,1.415,-44.0,10.1,-0.775,1.202,-35.9
1426,47.53,1,0,0,1,1,4,후면,0,1.412,-44.0,10.1,-0.773,1.2,-35.9
1427,47.57,1,0,0,1,1,4,후면,0,1.407,-44.0,10.1,-0.77,1.196,-35.9
1428,47.6,1,0,0,1,1,4,후면,0,1.41,-44.0,10.2,-0.772,1.198,-35.8
1429,47.63,1,0,0,1,1,4,후면,0,1.412,-44.0,10.2,-0.774,1.2,-35.8
1430,47.67,1,0,0,1,1,4,후면,0,1.411,-44.0,10.2,-0.773,1.199,-35.8
1431,47.7,1,0,0,1,1,4,후면,0,1.418,-44.0,10.2,-0.777,1.203,-35.8
1432,47.73,1,0,0,1,1,4,후면,0,1.416,-44.0,10.2,-0.776,1.202,-35.8
1433,47.77,1,0,0,1,1,4,후면,0,1.415,-44.0,10.2,-0.776,1.201,-35.8
1434,47.8,1,0,0,1,1,4,후면,0,1.416,-44.0,10.2,-0.777,1.201,-35.8
1435,47.83,1,0,0,1,1,4,후면,0,1.415,-44.0,10.2,-0.777,1.2,-35.8
1436,47.87,1,0,0,1,1,4,후면,0,1.413,-44.0,10.1,-0.776,1.198,-35.9
1437,47.9,1,0,0,1,1,4,후면,0,1.411,-44.0,10.1,-0.775,1.197,-35.9
1438,47.93,1,0,0,1,1,4,후면,0,1.412,-44.0,10.0,-0.776,1.198,-36.0
1439,47.97,1,0,0,1,1,4,후면,0,1.412,-44.0,10.0,-0.776,1.197,-36.0
1440,48.0,1,0,0,1,1,4,후면,0,1.409,-44.0,9.9,-0.775,1.194,-36.1
1441,48.03,1,0,0,1,1,4,후면,0,1.407,-44.0,9.8,-0.776,1.192,-36.2
1442,48.07,1,0,0,1,1,4,후면,0,1.411,-44.0,9.7,-0.779,1.194,-36.3
1443,48.1,2,0,0,1,1,4,후면,0,1.421,-44.0,9.6,-0.787,1.2,-36.4
1444,48.13,2,0,0,1,1,4,후면,0,1.427,-44.0,9.4,-0.791,1.203,-36.7
1445,48.17,1,0,0,1,1,4,후면,0,1.422,-44.0,9.1,-0.789,1.199,-36.9
1446,48.2,1,0,0,1,1,4,후면,0,1.42,-44.0,8.9,-0.787,1.199,-37.1
1447,48.23,1,0,0,1,1,4,후면,0,1.416,-44.0,8.6,-0.785,1.195,-37.4
1448,48.27,1,0,0,1,1,4,후면,0,1.416,-44.0,8.4,-0.785,1.195,-37.6
1449,48.3,1,0,0,1,1,4,후면,0,1.415,-44.0,8.2,-0.784,1.195,-37.8
1450,48.33,1,0,0,1,1,4,후면,0,1.416,-44.0,8.0,-0.785,1.195,-38.0
1451,48.37,1,0,0,1,1,4,후면,0,1.419,-44.0,7.7,-0.786,1.197,-38.3
1452,48.4,1,0,0,1,1,4,후면,0,1.419,-44.0,7.5,-0.787,1.197,-38.5
1453,48.43,1,0,0,1,1,3,후면,0,1.409,-44.0,7.2,-0.78,1.19,-38.8
1454,48.47,1,0,0,1,1,3,후면,0,1.402,-44.0,6.9,-0.777,1.185,-39.1
1455,48.5,1,0,0,1,1,3,후면,0,1.397,-44.0,6.6,-0.773,1.182,-39.4
1456,48.53,1,0,0,1,1,3,후면,0,1.388,-44.0,6.3,-0.768,1.176,-39.7
1457,48.57,1,0,0,1,1,3,후면,0,1.39,-44.0,6.0,-0.769,1.177,-40.0
1458,48.6,1,0,0,1,1,3,후면,0,1.392,-44.0,5.7,-0.771,1.178,-40.3
1459,48.63,1,0,0,1,1,3,후면,0,1.385,-44.0,5.4,-0.767,1.173,-40.6
1460,48.67,1,0,0,1,1,3,후면,0,1.381,-44.0,5.1,-0.765,1.171,-41.0
1461,48.7,1,0,0,1,1,3,후면,0,1.382,-44.0,4.7,-0.766,1.171,-41.3
1462,48.73,1,0,0,1,1,3,후면,0,1.378,-44.0,4.4,-0.765,1.168,-41.6
1463,48.77,1,0,0,1,1,3,후면,0,1.379,-44.0,4.0,-0.766,1.168,-42.0
1464,48.8,2,0,0,1,1,3,후면,1,1.38,-43.2,3.6,-0.752,1.179,-43.2
1465,48.83,2,0,0,1,1,3,후면,1,1.385,-42.2,3.2,-0.737,1.196,-44.7
1466,48.87,2,0,0,1,1,3,후면,1,1.384,-41.8,2.7,-0.732,1.199,-45.5
1467,48.9,2,0,0,1,1,3,후면,1,1.385,-41.7,2.1,-0.733,1.2,-46.1
1468,48.93,2,0,0,1,1,3,후면,1,1.388,-41.3,1.6,-0.728,1.206,-47.1
1469,48.97,2,0,0,1,1,3,후면,1,1.391,-41.1,1.0,-0.726,1.211,-47.9
1470,49.0,2,0,0,1,1,3,후면,1,1.389,-41.4,0.4,-0.73,1.207,-48.3
1471,49.03,2,0,0,1,1,3,후면,1,1.387,-41.6,-0.2,-0.733,1.204,-48.6
1472,49.07,1,0,0,1,1,3,후면,1,1.386,-41.8,-0.8,-0.736,1.2,-49.0
1473,49.1,1,0,0,1,1,3,후면,1,1.382,-42.2,-1.4,-0.739,1.194,-49.2
1474,49.13,2,0,0,1,1,3,후면,1,1.378,-42.4,-1.9,-0.742,1.188,-49.5
1475,49.17,2,0,0,1,1,3,후면,1,1.37,-42.8,-2.5,-0.743,1.177,-49.7
1476,49.2,1,0,0,1,1,3,후면,1,1.368,-42.7,-3.0,-0.74,1.178,-50.4
1477,49.23,1,0,0,1,1,3,후면,1,1.366,-42.6,-3.6,-0.738,1.176,-51.0
1478,49.27,1,0,0,1,1,3,후면,1,1.361,-42.8,-4.2,-0.739,1.17,-51.4
1479,49.3,1,0,0,1,1,3,후면,1,1.357,-42.8,-4.8,-0.736,1.168,-52.0
1480,49.33,1,0,0,1,1,3,후면,1,1.354,-42.8,-5.4,-0.735,1.166,-52.6
1481,49.37,1,0,0,1,0,3,후면,1,1.346,-43.0,-5.9,-0.735,1.158,-52.9
1482,49.4,1,0,0,1,0,3,후면,1,1.34,-43.1,-6.6,-0.732,1.155,-53.5
1483,49.43,1,0,0,1,0,3,후면,1,1.335,-43.3,-7.2,-0.733,1.149,-53.9
1484,49.47,1,0,0,1,0,3,후면,1,1.329,-43.5,-7.8,-0.733,1.144,-54.3
1485,49.5,1,0,0,1,0,3,후면,1,1.327,-43.4,-8.5,-0.729,1.145,-55.1
1486,49.53,1,0,0,1,0,3,후면,1,1.323,-43.5,-9.2,-0.73,1.141,-55.6
1487,49.57,1,0,0,1,0,3,후면,1,1.32,-43.5,-9.9,-0.728,1.14,-56.3
1488,49.6,2,0,0,1,0,3,후면,1,1.315,-43.6,-10.6,-0.727,1.136,-57.0
1489,49.63,1,0,0,1,0,3,후면,1,1.314,-43.4,-11.2,-0.724,1.139,-57.8
1490,49.67,1,0,0,1,0,2,후면,1,1.308,-43.3,-12.0,-0.443,1.382,-58.7
1491,49.7,1,0,0,1,0,2,후면,1,1.304,-43.5,-12.8,-0.446,1.377,-59.3
1492,49.73,1,0,0,1,0,2,후면,1,1.298,-43.3,-13.6,-0.438,1.373,-60.4
1493,49.77,1,0,0,1,0,2,후면,1,1.294,-43.2,-14.5,-0.435,1.37,-61.3
1494,49.8,1,0,0,1,0,2,후면,1,1.285,-43.2,-15.3,-0.429,1.364,-62.2
1495,49.83,1,0,0,1,0,2,후면,1,1.274,-43.5,-16.2,-0.43,1.352,-62.7
1496,49.87,1,0,0,1,0,2,후면,1,1.262,-43.5,-17.0,-0.424,1.342,-63.5
1497,49.9,1,0,0,1,0,2,후면,1,1.247,-43.9,-17.8,-0.425,1.326,-63.9
1498,49.93,1,0,0,1,0,2,후면,1,1.238,-43.8,-18.6,-0.416,1.321,-64.8
1499,49.97,1,0,0,1,0,2,후면,1,1.226,-44.0,-19.3,-0.415,1.308,-65.3
1500,50.0,1,0,0,1,0,2,후면,1,1.219,-43.8,-20.1,-0.406,1.306,-66.3
1501,50.03,1,0,0,1,0,2,후면,1,1.209,-43.8,-20.8,-0.399,1.298,-67.0
1502,50.07,1,0,0,1,0,2,후면,1,1.204,-43.6,-21.5,-0.391,1.296,-68.0
1503,50.1,1,0,0,1,0,2,후면,1,1.198,-43.4,-22.3,-0.384,1.293,-68.9
1504,50.13,1,0,0,1,0,2,후면,1,1.192,-43.1,-23.0,-0.373,1.292,-69.9
1505,50.17,1,0,0,1,0,2,후면,1,1.188,-42.8,-23.8,-0.365,1.291,-70.9
1506,50.2,1,0,0,1,0,2,후면,1,1.173,-42.8,-24.6,-0.357,1.279,-71.7
1507,50.23,1,0,0,1,0,2,후면,1,1.161,-42.6,-25.3,-0.346,1.272,-72.7
1508,50.27,1,0,0,1,0,2,후면,0,,,,,,
1509,50.3,1,0,0,1,0,2,후면,0,,,,,,
1510,50.33,1,0,0,1,0,2,후면,0,,,,,,
1511,50.37,1,0,0,1,0,2,후면,0,,,,,,
1512,50.4,1,0,0,1,0,2,후면,0,,,,,,
1513,50.43,1,0,0,1,0,2,후면,0,,,,,,
1514,50.47,1,0,0,1,0,2,후면,0,,,,,,
1515,50.5,1,0,0,1,0,2,후면,0,,,,,,
1516,50.53,1,0,0,1,0,2,후면,0,,,,,,
1517,50.57,1,0,0,1,0,2,후면,0,,,,,,
1518,50.6,1,0,0,1,0,2,후면,0,,,,,,
1519,50.63,1,0,0,1,0,2,후면,0,,,,,,
1520,50.67,1,0,0,1,0,2,후면,0,,,,,,
1521,50.7,1,0,0,1,0,2,후면,0,,,,,,
1522,50.73,1,0,0,1,0,2,후면,0,,,,,,
1523,50.77,0,0,0,1,0,2,후면,0,,,,,,
1524,50.8,0,0,0,1,0,2,후면,0,,,,,,
1525,50.83,0,0,0,1,0,2,후면,0,,,,,,
1526,50.87,0,0,0,1,0,2,후면,0,,,,,,
1527,50.9,0,0,0,1,0,2,후면,0,,,,,,
1528,50.93,0,0,0,0,0,2,후면,0,,,,,,
1529,50.97,0,0,0,0,0,2,후면,0,,,,,,
1530,51.0,0,0,0,0,0,2,후면,0,,,,,,
1531,51.03,0,0,0,0,0,2,후면,0,,,,,,
1532,51.07,0,0,0,0,0,2,후면,0,,,,,,
1533,51.1,1,0,0,0,0,2,후면,0,,,,,,
1534,51.13,0,0,0,0,0,2,후면,0,,,,,,
1535,51.17,0,0,0,0,0,2,후면,0,,,,,,
1536,51.2,0,0,0,0,0,2,후면,0,,,,,,
1537,51.23,0,0,0,0,0,2,후면,0,,,,,,
1538,51.27,0,0,0,0,0,2,후면,0,,,,,,
1539,51.3,0,0,0,0,0,2,후면,0,,,,,,
1540,51.33,0,0,0,0,0,2,후면,0,,,,,,
1541,51.37,0,0,0,0,0,2,후면,0,,,,,,
1542,51.4,0,0,0,0,0,2,후면,0,,,,,,
1543,51.43,0,0,0,0,0,1,후면,0,,,,,,
1544,51.47,0,0,0,0,0,0,후면,0,,,,,,
1545,51.5,0,0,0,0,0,0,후면,0,,,,,,
1546,51.53,0,1,0,0,0,0,후면,0,,,,,,
