frame,t,zone,n_obs,status,x,y,theta_deg,dist_plate,car_emblem,door_handle,fuel_cap,license_plate,side_mirror,tail_light
1266,42.2,후면,5,track(5+p),-0.877,0.94,-51.2,1.28,1,0,0,1,1,3
1267,42.23,후면,5,track(5+p),-0.88,0.943,-51.3,1.29,1,0,0,1,1,3
1268,42.27,후면,5,track(5+p),-0.88,0.943,-51.3,1.29,1,0,0,1,1,3
1269,42.3,후면,5,track(5+p),-0.879,0.942,-51.5,1.29,1,0,0,1,1,3
1270,42.33,후면,5,track(5+p),-0.879,0.942,-51.5,1.29,1,0,0,1,1,3
1271,42.37,후면,5,track(5+p),-0.879,0.941,-51.6,1.29,1,0,0,1,1,3
1272,42.4,후면,5,track(5+p),-0.878,0.941,-51.6,1.29,1,0,0,1,1,3
1273,42.43,후면,5,track(5+p),-0.876,0.939,-51.7,1.28,1,0,0,1,1,2
1274,42.47,후면,5,track(5+p),-0.877,0.939,-51.7,1.28,1,0,0,1,1,3
1275,42.5,후면,5,track(5+p),-0.876,0.938,-51.8,1.28,1,0,0,1,1,3
1276,42.53,후면,5,track(5+p),-0.877,0.938,-51.9,1.28,1,0,0,1,1,3
1277,42.57,후면,5,track(5+p),-0.883,0.945,-52.0,1.29,1,0,0,1,1,3
1278,42.6,후면,5,track(5+p),-0.885,0.947,-52.0,1.3,1,0,0,1,1,3
1279,42.63,후면,5,track(5+p),-0.886,0.948,-52.0,1.3,1,0,0,1,1,3
1280,42.67,후면,5,track(5+p),-0.889,0.951,-52.1,1.3,1,0,0,1,1,3
1281,42.7,후면,5,track(5+p),-0.89,0.952,-52.2,1.3,1,0,0,1,1,3
1282,42.73,후면,5,track(5+p),-0.888,0.95,-52.2,1.3,1,0,0,1,1,3
1283,42.77,후면,5,track(5+p),-0.886,0.947,-52.3,1.3,1,0,0,1,1,3
1284,42.8,후면,5,track(5+p),-0.882,0.943,-52.4,1.29,1,0,0,1,1,3
1285,42.83,후면,5,track(5+p),-0.879,0.941,-52.5,1.29,1,0,0,1,1,3
1286,42.87,후면,5,track(5+p),-0.878,0.939,-52.6,1.28,1,0,0,1,1,3
1287,42.9,후면,5,track(5+p),-0.878,0.939,-52.6,1.29,1,0,0,1,1,3
1288,42.93,후면,5,track(5+p),-0.88,0.942,-52.7,1.29,1,0,0,1,1,3
1289,42.97,후면,5,track(5+p),-0.88,0.941,-52.7,1.29,1,0,0,1,1,3
1290,43.0,후면,5,track(5+p),-0.878,0.94,-52.8,1.29,1,0,0,1,1,3
1291,43.03,후면,5,track(5+p),-0.879,0.94,-52.8,1.29,1,0,0,1,1,3
1292,43.07,후면,5,track(5+p),-0.878,0.94,-52.9,1.29,1,0,0,1,1,3
1293,43.1,후면,5,track(5+p),-0.875,0.937,-53.0,1.28,1,0,0,1,1,3
1294,43.13,후면,5,track(5+p),-0.874,0.936,-53.1,1.28,1,0,0,1,1,3
1295,43.17,후면,5,track(5+p),-0.874,0.936,-53.1,1.28,1,0,0,1,1,3
1296,43.2,후면,5,track(5+p),-0.872,0.933,-53.1,1.28,1,0,0,1,1,3
1297,43.23,후면,5,track(5+p),-0.87,0.931,-53.2,1.27,1,0,0,1,1,3
1298,43.27,후면,5,track(5+p),-0.866,0.927,-53.2,1.27,1,0,0,1,1,3
1299,43.3,후면,5,track(5+p),-0.864,0.925,-53.3,1.27,1,0,0,1,1,3
1300,43.33,후면,5,track(5+p),-0.865,0.926,-53.3,1.27,1,0,0,1,1,3
1301,43.37,후면,5,track(5+p),-0.867,0.929,-53.3,1.27,1,0,0,1,1,3
1302,43.4,후면,5,track(5+p),-0.873,0.934,-53.2,1.28,1,0,0,1,1,3
1303,43.43,후면,5,track(5+p),-0.878,0.939,-53.2,1.29,1,0,0,1,1,3
1304,43.47,후면,5,track(5+p),-0.881,0.942,-53.2,1.29,1,0,0,1,1,3
1305,43.5,후면,5,track(5+p),-0.883,0.945,-53.2,1.29,1,0,0,1,1,3
1306,43.53,후면,5,track(5+p),-0.886,0.948,-53.1,1.3,1,0,0,1,1,3
1307,43.57,후면,5,track(5+p),-0.891,0.952,-53.1,1.3,1,0,0,1,1,3
1308,43.6,후면,5,track(5+p),-0.895,0.957,-53.1,1.31,1,0,0,1,1,3
1309,43.63,후면,5,track(5+p),-0.9,0.961,-53.1,1.32,1,0,0,1,1,3
1310,43.67,후면,5,track(5+p),-0.901,0.963,-53.0,1.32,1,0,0,1,1,3
1311,43.7,후면,5,track(5+p),-0.901,0.963,-53.1,1.32,1,0,0,1,1,3
1312,43.73,후면,5,track(5+p),-0.899,0.96,-53.1,1.32,1,0,0,1,1,3
1313,43.77,후면,5,track(5+p),-0.897,0.959,-53.1,1.31,1,0,0,1,1,3
1314,43.8,후면,5,track(5+p),-0.896,0.958,-53.2,1.31,1,0,0,1,1,3
1315,43.83,후면,5,track(5+p),-0.895,0.957,-53.2,1.31,1,0,0,1,1,3
1316,43.87,후면,5,track(5+p),-0.893,0.955,-53.2,1.31,1,0,0,1,1,3
1317,43.9,후면,5,track(5+p),-0.89,0.951,-53.2,1.3,1,0,0,1,1,3
1318,43.93,후면,5,track(5+p),-0.887,0.949,-53.3,1.3,1,0,0,1,1,3
1319,43.97,후면,5,track(5+p),-0.889,0.95,-53.3,1.3,1,0,0,1,1,3
1320,44.0,후면,5,track(5+p),-0.888,0.949,-53.3,1.3,1,0,0,1,1,3
1321,44.03,후면,5,track(5+p),-0.887,0.948,-53.3,1.3,1,0,0,1,1,3
1322,44.07,후면,5,track(5+p),-0.887,0.948,-53.4,1.3,1,0,0,1,1,3
1323,44.1,후면,5,track(5+p),-0.887,0.948,-53.4,1.3,1,0,0,1,1,3
1324,44.13,후면,5,track(5+p),-0.887,0.948,-53.4,1.3,1,0,0,1,1,3
1325,44.17,후면,5,track(5+p),-0.887,0.948,-53.4,1.3,1,0,0,1,1,3
1326,44.2,후면,5,track(5+p),-0.886,0.947,-53.4,1.3,1,0,0,1,1,3
1327,44.23,후면,5,track(5+p),-0.886,0.947,-53.4,1.3,1,0,0,1,1,3
1328,44.27,후면,5,track(5+p),-0.886,0.947,-53.4,1.3,1,0,0,1,1,3
1329,44.3,후면,5,track(5+p),-0.886,0.947,-53.4,1.3,1,0,0,1,1,3
1330,44.33,후면,5,track(5+p),-0.886,0.947,-53.4,1.3,1,0,0,1,1,3
1331,44.37,후면,5,track(5+p),-0.886,0.947,-53.4,1.3,1,0,0,1,1,3
1332,44.4,후면,5,track(5+p),-0.885,0.946,-53.4,1.3,1,0,0,1,1,3
1333,44.43,후면,5,track(5+p),-0.884,0.945,-53.4,1.29,1,0,0,1,1,3
1334,44.47,후면,5,track(5+p),-0.881,0.942,-53.5,1.29,1,0,0,1,1,3
1335,44.5,후면,5,track(5+p),-0.88,0.941,-53.5,1.29,1,0,0,1,1,3
1336,44.53,후면,5,track(5+p),-0.884,0.946,-53.5,1.29,1,0,0,1,1,3
1337,44.57,후면,5,track(5+p),-0.886,0.948,-53.4,1.3,1,0,0,1,1,3
1338,44.6,후면,5,track(5+p),-0.887,0.948,-53.4,1.3,1,0,0,1,1,3
1339,44.63,후면,5,track(5+p),-0.888,0.949,-53.4,1.3,1,0,0,1,1,3
1340,44.67,후면,5,track(5+p),-0.887,0.948,-53.4,1.3,1,0,0,1,1,3
1341,44.7,후면,5,track(5+p),-0.888,0.949,-53.4,1.3,1,0,0,1,1,3
1342,44.73,후면,5,track(5+p),-0.89,0.951,-53.4,1.3,1,0,0,1,1,3
1343,44.77,후면,5,track(5+p),-0.89,0.952,-53.4,1.3,1,0,0,1,1,2
1344,44.8,후면,5,track(5+p),-0.891,0.952,-53.4,1.3,1,0,0,1,1,3
1345,44.83,후면,5,track(5+p),-0.89,0.951,-53.4,1.3,1,0,0,1,1,3
1346,44.87,후면,5,track(5+p),-0.888,0.949,-53.5,1.3,1,0,0,1,1,3
1347,44.9,후면,5,track(5+p),-0.886,0.947,-53.5,1.3,1,0,0,1,1,3
1348,44.93,후면,5,track(5+p),-0.884,0.945,-53.5,1.29,1,0,0,1,1,3
1349,44.97,후면,5,track(5+p),-0.882,0.943,-53.5,1.29,1,0,0,1,1,3
1350,45.0,후면,5,track(5+p),-0.881,0.942,-53.5,1.29,1,0,0,1,1,3
1351,45.03,후면,5,track(5+p),-0.88,0.941,-53.6,1.29,1,0,0,1,1,3
1352,45.07,후면,5,track(5+p),-0.88,0.941,-53.6,1.29,1,0,0,1,1,3
1353,45.1,후면,5,track(5+p),-0.88,0.941,-53.6,1.29,1,0,0,1,1,3
1354,45.13,후면,5,track(5+p),-0.88,0.941,-53.6,1.29,1,0,0,1,1,3
1355,45.17,후면,5,track(5+p),-0.879,0.94,-53.7,1.29,1,0,0,1,1,3
1356,45.2,후면,5,track(5+p),-0.879,0.94,-53.7,1.29,1,0,0,1,1,3
1357,45.23,후면,5,track(5+p),-0.878,0.94,-53.7,1.29,1,0,0,1,1,3
1358,45.27,후면,5,track(5+p),-0.878,0.939,-53.7,1.28,1,0,0,1,1,3
1359,45.3,후면,5,track(5+p),-0.876,0.937,-53.8,1.28,1,0,0,1,1,3
1360,45.33,후면,5,track(5+p),-0.876,0.937,-53.8,1.28,1,0,0,1,1,3
1361,45.37,후면,5,track(5+p),-0.876,0.937,-53.8,1.28,1,0,0,1,1,3
1362,45.4,후면,5,track(5+p),-0.875,0.936,-53.9,1.28,1,0,0,1,1,3
1363,45.43,후면,5,track(5+p),-0.875,0.936,-53.9,1.28,1,0,0,1,1,3
1364,45.47,후면,5,track(5+p),-0.876,0.937,-53.9,1.28,1,0,0,1,1,3
1365,45.5,후면,5,track(5+p),-0.877,0.938,-54.0,1.28,1,0,0,1,1,3
1366,45.53,후면,5,track(5+p),-0.88,0.941,-54.0,1.29,1,0,0,1,1,3
1367,45.57,후면,5,track(5+p),-0.882,0.943,-54.0,1.29,1,0,0,1,1,3
1368,45.6,후면,5,track(5+p),-0.883,0.944,-54.1,1.29,1,0,0,1,1,3
1369,45.63,후면,5,track(5+p),-0.883,0.945,-54.1,1.29,1,0,0,1,1,3
1370,45.67,후면,5,track(5+p),-0.883,0.944,-54.2,1.29,1,0,0,1,1,3
1371,45.7,후면,5,track(5+p),-0.881,0.942,-54.2,1.29,1,0,0,1,1,3
1372,45.73,후면,5,track(5+p),-0.877,0.938,-54.4,1.28,1,0,0,1,1,3
1373,45.77,후면,5,track(5+p),-0.875,0.937,-54.4,1.28,1,0,0,1,1,3
1374,45.8,후면,5,track(5+p),-0.876,0.937,-54.6,1.28,1,0,0,1,1,3
1375,45.83,후면,5,track(5+p),-0.876,0.937,-54.6,1.28,1,0,0,1,1,3
1376,45.87,후면,5,track(5+p),-0.878,0.939,-54.7,1.29,1,0,0,1,1,3
1377,45.9,후면,5,track(5+p),-0.877,0.938,-54.8,1.28,1,0,0,1,1,3
1378,45.93,후면,5,track(5+p),-0.876,0.937,-54.9,1.28,1,0,0,1,1,3
1379,45.97,후면,5,track(5+p),-0.877,0.938,-55.0,1.28,1,0,0,1,1,3
1380,46.0,후면,5,track(5+p),-0.876,0.937,-55.2,1.28,1,0,0,1,1,3
1381,46.03,후면,5,track(5+p),-0.875,0.936,-55.3,1.28,1,0,0,1,1,3
1382,46.07,후면,5,track(5+p),-0.873,0.934,-55.4,1.28,1,0,0,1,1,3
1383,46.1,후면,5,track(5+p),-0.873,0.934,-55.6,1.28,1,0,0,1,1,3
1384,46.13,후면,5,track(5+p),-0.876,0.937,-55.7,1.28,1,0,0,1,1,3
1385,46.17,후면,5,track(5+p),-0.878,0.939,-55.8,1.29,1,0,0,1,1,3
1386,46.2,후면,5,track(5+p),-0.88,0.941,-55.9,1.29,1,0,0,1,1,3
1387,46.23,후면,5,track(5+p),-0.882,0.944,-56.0,1.29,1,0,0,1,1,3
1388,46.27,후면,5,track(5+p),-0.888,0.949,-56.1,1.3,1,0,0,1,1,3
1389,46.3,후면,5,track(5+p),-0.89,0.952,-56.2,1.3,1,0,0,1,1,3
1390,46.33,후면,5,track(5+p),-0.891,0.953,-56.3,1.3,1,0,0,1,1,3
1391,46.37,후면,5,track(5+p),-0.895,0.956,-56.5,1.31,1,0,0,1,1,3
1392,46.4,후면,5,track(5+p),-0.896,0.958,-56.6,1.31,1,0,0,1,1,3
1393,46.43,후면,5,track(5+p),-0.898,0.96,-56.7,1.31,1,0,0,1,1,3
1394,46.47,후면,5,track(5+p),-0.9,0.962,-56.9,1.32,1,0,0,1,1,3
1395,46.5,후면,5,track(5+p),-0.902,0.964,-57.0,1.32,1,0,0,1,1,3
1396,46.53,후면,5,track(5+p),-0.903,0.965,-57.2,1.32,1,0,0,1,1,3
1397,46.57,후면,5,track(5+p),-0.903,0.966,-57.3,1.32,1,0,0,1,1,4
1398,46.6,후면,5,track(5+p),-0.904,0.966,-57.5,1.32,1,0,0,1,1,4
1399,46.63,후면,5,track(5+p),-0.907,0.97,-57.7,1.33,1,0,0,1,1,4
1400,46.67,후면,5,track(5+p),-0.91,0.973,-57.8,1.33,1,0,0,1,1,4
1401,46.7,후면,5,track(5+p),-0.913,0.976,-57.9,1.34,1,0,0,1,1,4
1402,46.73,후면,5,track(5+p),-0.917,0.98,-58.1,1.34,1,0,0,1,1,4
1403,46.77,후면,5,track(5+p),-0.919,0.983,-58.2,1.35,1,0,0,1,1,4
1404,46.8,후면,5,track(5+p),-0.925,0.989,-58.3,1.35,1,0,0,1,1,4
1405,46.83,후면,5,track(5+p),-0.927,0.99,-58.4,1.36,1,0,0,1,1,4
1406,46.87,후면,5,track(5+p),-0.929,0.993,-58.5,1.36,1,0,0,1,1,4
1407,46.9,후면,5,track(5+p),-0.929,0.994,-58.6,1.36,1,0,0,1,1,4
1408,46.93,후면,5,track(5+p),-0.934,0.998,-58.6,1.37,1,0,0,1,1,4
1409,46.97,후면,5,track(5+p),-0.937,1.001,-58.7,1.37,1,0,0,1,1,4
1410,47.0,후면,5,track(5+p),-0.94,1.005,-58.8,1.38,1,0,0,1,1,4
1411,47.03,후면,5,track(5+p),-0.946,1.01,-58.8,1.38,1,0,0,1,1,4
1412,47.07,후면,5,track(5+p),-0.953,1.018,-58.8,1.4,1,0,0,1,1,4
1413,47.1,후면,5,track(5+p),-0.959,1.024,-58.8,1.4,1,0,0,1,1,4
1414,47.13,후면,5,track(5+p),-0.959,1.024,-58.9,1.4,1,0,0,1,1,4
1415,47.17,후면,5,track(5+p),-0.959,1.025,-58.9,1.4,1,0,0,1,1,4
1416,47.2,후면,5,track(5+p),-0.96,1.025,-59.0,1.41,1,0,0,1,1,4
1417,47.23,후면,5,track(5+p),-0.964,1.029,-59.1,1.41,1,0,0,1,1,4
1418,47.27,후면,5,track(5+p),-0.966,1.032,-59.1,1.41,1,0,0,1,1,4
1419,47.3,후면,5,track(5+p),-0.967,1.032,-59.2,1.41,1,0,0,1,1,4
1420,47.33,후면,5,track(5+p),-0.967,1.032,-59.2,1.41,1,0,0,1,1,4
1421,47.37,후면,5,track(5+p),-0.968,1.034,-59.3,1.42,1,0,0,1,1,4
1422,47.4,후면,5,track(5+p),-0.968,1.034,-59.3,1.42,1,0,0,1,1,4
1423,47.43,후면,5,track(5+p),-0.971,1.036,-59.4,1.42,1,0,0,1,1,4
1424,47.47,후면,5,track(5+p),-0.972,1.037,-59.4,1.42,1,0,0,1,1,4
1425,47.5,후면,5,track(5+p),-0.968,1.033,-59.5,1.42,1,0,0,1,1,4
1426,47.53,후면,5,track(5+p),-0.965,1.03,-59.5,1.41,1,0,0,1,1,4
1427,47.57,후면,5,track(5+p),-0.962,1.027,-59.5,1.41,1,0,0,1,1,4
1428,47.6,후면,5,track(5+p),-0.964,1.029,-59.5,1.41,1,0,0,1,1,4
1429,47.63,후면,5,track(5+p),-0.965,1.03,-59.5,1.41,1,0,0,1,1,4
1430,47.67,후면,5,track(5+p),-0.965,1.03,-59.5,1.41,1,0,0,1,1,4
1431,47.7,후면,5,track(5+p),-0.969,1.034,-59.5,1.42,1,0,0,1,1,4
1432,47.73,후면,5,track(5+p),-0.968,1.033,-59.5,1.42,1,0,0,1,1,4
1433,47.77,후면,5,track(5+p),-0.967,1.032,-59.4,1.42,1,0,0,1,1,4
1434,47.8,후면,5,track(5+p),-0.968,1.033,-59.4,1.42,1,0,0,1,1,4
1435,47.83,후면,5,track(5+p),-0.967,1.032,-59.4,1.42,1,0,0,1,1,4
1436,47.87,후면,5,track(5+p),-0.966,1.031,-59.3,1.41,1,0,0,1,1,4
1437,47.9,후면,5,track(5+p),-0.964,1.029,-59.3,1.41,1,0,0,1,1,4
1438,47.93,후면,5,track(5+p),-0.965,1.03,-59.2,1.41,1,0,0,1,1,4
1439,47.97,후면,5,track(5+p),-0.965,1.03,-59.1,1.41,1,0,0,1,1,4
1440,48.0,후면,5,track(5+p),-0.963,1.028,-59.0,1.41,1,0,0,1,1,4
1441,48.03,후면,5,track(5+p),-0.962,1.027,-58.9,1.41,1,0,0,1,1,4
1442,48.07,후면,5,track(5+p),-0.964,1.03,-58.7,1.41,1,0,0,1,1,4
1443,48.1,후면,5,track(5+p),-0.971,1.037,-58.4,1.42,2,0,0,1,1,4
1444,48.13,후면,5,track(5+p),-0.975,1.04,-58.1,1.43,2,0,0,1,1,4
1445,48.17,후면,5,track(5+p),-0.972,1.037,-57.8,1.42,1,0,0,1,1,4
1446,48.2,후면,5,track(5+p),-0.971,1.036,-57.6,1.42,1,0,0,1,1,4
1447,48.23,후면,5,track(5+p),-0.968,1.033,-57.4,1.42,1,0,0,1,1,4
1448,48.27,후면,5,track(5+p),-0.968,1.033,-57.1,1.42,1,0,0,1,1,4
1449,48.3,후면,5,track(5+p),-0.968,1.033,-56.9,1.42,1,0,0,1,1,4
1450,48.33,후면,5,track(5+p),-0.968,1.033,-56.7,1.42,1,0,0,1,1,4
1451,48.37,후면,5,track(5+p),-0.97,1.035,-56.4,1.42,1,0,0,1,1,4
1452,48.4,후면,5,track(5+p),-0.97,1.035,-56.2,1.42,1,0,0,1,1,4
1453,48.43,후면,5,track(5+p),-0.963,1.028,-55.9,1.41,1,0,0,1,1,3
1454,48.47,후면,5,track(5+p),-0.958,1.024,-55.7,1.4,1,0,0,1,1,3
1455,48.5,후면,5,track(5+p),-0.955,1.02,-55.4,1.4,1,0,0,1,1,3
1456,48.53,후면,5,track(5+p),-0.948,1.014,-55.2,1.39,1,0,0,1,1,3
1457,48.57,후면,5,track(5+p),-0.949,1.015,-54.8,1.39,1,0,0,1,1,3
1458,48.6,후면,5,track(5+p),-0.951,1.016,-54.5,1.39,1,0,0,1,1,3
1459,48.63,후면,5,track(5+p),-0.946,1.012,-54.3,1.38,1,0,0,1,1,3
1460,48.67,후면,5,track(5+p),-0.944,1.009,-54.0,1.38,1,0,0,1,1,3
1461,48.7,후면,5,track(5+p),-0.944,1.009,-53.7,1.38,1,0,0,1,1,3
1462,48.73,후면,5,track(5+p),-0.941,1.007,-53.3,1.38,1,0,0,1,1,3
1463,48.77,후면,5,track(5+p),-0.942,1.008,-52.9,1.38,1,0,0,1,1,3
1464,48.8,후면,5,track(5+p),-0.93,1.02,-53.1,1.38,2,0,0,1,1,3
1465,48.83,후면,5,track(5+p),-0.916,1.038,-53.3,1.38,2,0,0,1,1,3
1466,48.87,후면,5,track(5+p),-0.91,1.044,-53.0,1.38,2,0,0,1,1,3
1467,48.9,후면,5,track(5+p),-0.908,1.046,-52.5,1.39,2,0,0,1,1,3
1468,48.93,후면,5,track(5+p),-0.904,1.054,-52.2,1.39,2,0,0,1,1,3
1469,48.97,후면,5,track(5+p),-0.901,1.06,-51.7,1.39,2,0,0,1,1,3
1470,49.0,후면,5,track(5+p),-0.904,1.055,-51.0,1.39,2,0,0,1,1,3
1471,49.03,후면,5,track(5+p),-0.907,1.051,-50.5,1.39,2,0,0,1,1,3
1472,49.07,후면,5,track(5+p),-0.91,1.047,-49.8,1.39,1,0,0,1,1,3
1473,49.1,후면,5,track(5+p),-0.912,1.04,-49.1,1.38,1,0,0,1,1,3
1474,49.13,후면,5,track(5+p),-0.914,1.034,-48.5,1.38,2,0,0,1,1,3
1475,49.17,후면,5,track(5+p),-0.914,1.023,-47.8,1.37,2,0,0,1,1,3
1476,49.2,후면,5,track(5+p),-0.911,1.023,-47.4,1.37,1,0,0,1,1,3
1477,49.23,후면,5,track(5+p),-0.908,1.022,-47.0,1.37,1,0,0,1,1,3
1478,49.27,후면,5,track(5+p),-0.907,1.017,-46.4,1.36,1,0,0,1,1,3
1479,49.3,후면,5,track(5+p),-0.904,1.015,-45.9,1.36,1,0,0,1,1,3
1480,49.33,후면,5,track(5+p),-0.902,1.013,-45.4,1.35,1,0,0,1,1,3
1481,49.37,후면,4,track(4+p),-0.915,0.987,-42.4,1.35,1,0,0,1,0,3
1482,49.4,후면,4,track(4+p),-0.914,0.98,-40.4,1.34,1,0,0,1,0,3
1483,49.43,후면,4,track(4+p),-0.915,0.973,-39.4,1.33,1,0,0,1,0,3
1484,49.47,후면,4,track(4+p),-0.916,0.965,-38.6,1.33,1,0,0,1,0,3
1485,49.5,후면,4,track(4+p),-0.913,0.966,-38.1,1.33,1,0,0,1,0,3
1486,49.53,후면,4,track(4+p),-0.913,0.961,-37.4,1.32,1,0,0,1,0,3
1487,49.57,후면,4,track(4+p),-0.911,0.958,-36.7,1.32,1,0,0,1,0,3
1488,49.6,후면,4,track(4+p),-0.908,0.954,-36.1,1.31,2,0,0,1,0,3
1489,49.63,후면,4,track(4+p),-0.906,0.956,-35.6,1.31,1,0,0,1,0,3
1490,49.67,후면,3,track(3+p),-0.896,0.953,-34.0,1.31,1,0,0,1,0,2
1491,49.7,후면,3,track(3+p),-0.896,0.947,-32.8,1.3,1,0,0,1,0,2
1492,49.73,후면,3,track(3+p),-0.889,0.946,-32.0,1.3,1,0,0,1,0,2
1493,49.77,후면,3,track(3+p),-0.884,0.944,-31.2,1.29,1,0,0,1,0,2
1494,49.8,후면,3,track(3+p),-0.878,0.938,-30.4,1.29,1,0,0,1,0,2
1495,49.83,후면,3,track(3+p),-0.875,0.926,-29.3,1.27,1,0,0,1,0,2
1496,49.87,후면,3,track(3+p),-0.868,0.916,-28.5,1.26,1,0,0,1,0,2
1497,49.9,후면,3,track(3+p),-0.863,0.9,-27.4,1.25,1,0,0,1,0,2
1498,49.93,후면,3,track(3+p),-0.856,0.895,-26.7,1.24,1,0,0,1,0,2
1499,49.97,후면,3,track(3+p),-0.851,0.882,-25.7,1.23,1,0,0,1,0,2
1500,50.0,후면,3,track(3+p),-0.844,0.88,-25.1,1.22,1,0,0,1,0,2
1501,50.03,후면,3,track(3+p),-0.836,0.874,-24.5,1.21,1,0,0,1,0,2
1502,50.07,후면,3,track(3+p),-0.829,0.873,-23.8,1.2,1,0,0,1,0,2
1503,50.1,후면,3,track(3+p),-0.823,0.871,-23.2,1.2,1,0,0,1,0,2
1504,50.13,후면,3,track(3+p),-0.814,0.871,-22.9,1.19,1,0,0,1,0,2
1505,50.17,후면,3,track(3+p),-0.807,0.872,-22.4,1.19,1,0,0,1,0,2
1506,50.2,후면,3,track(3+p),-0.797,0.861,-21.6,1.17,1,0,0,1,0,2
1507,50.23,후면,3,track(3+p),-0.786,0.855,-21.0,1.16,1,0,0,1,0,2
1508,50.27,후면,3,track(3),-0.78,0.858,-20.6,1.16,1,0,0,1,0,2
1509,50.3,후면,3,track(3),-0.776,0.859,-20.1,1.16,1,0,0,1,0,2
1510,50.33,후면,3,track(3),-0.777,0.86,-19.5,1.16,1,0,0,1,0,2
1511,50.37,후면,3,track(3),-0.779,0.861,-18.9,1.16,1,0,0,1,0,2
1512,50.4,후면,3,track(3),-0.784,0.862,-18.1,1.16,1,0,0,1,0,2
1513,50.43,후면,3,track(3),-0.789,0.862,-17.4,1.16,1,0,0,1,0,2
1514,50.47,후면,3,track(3),-0.795,0.863,-16.6,1.16,1,0,0,1,0,2
1515,50.5,후면,3,track(3),-0.804,0.862,-15.8,1.16,1,0,0,1,0,2
1516,50.53,후면,3,track(3),-0.815,0.862,-14.9,1.16,1,0,0,1,0,2
1517,50.57,후면,3,track(3),-0.828,0.86,-14.1,1.16,1,0,0,1,0,2
1518,50.6,후면,3,track(3),-0.842,0.859,-13.1,1.16,1,0,0,1,0,2
1519,50.63,후면,3,track(3),-0.858,0.856,-12.1,1.16,1,0,0,1,0,2
1520,50.67,후면,3,track(3),-0.875,0.853,-11.1,1.16,1,0,0,1,0,2
1521,50.7,후면,3,track(3),-0.893,0.85,-10.1,1.16,1,0,0,1,0,2
1522,50.73,후면,3,track(3),-0.911,0.846,-9.0,1.16,1,0,0,1,0,2
1523,50.77,후면,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,1,0,2
1524,50.8,후면,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,1,0,2
1525,50.83,후면,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,1,0,2
1526,50.87,후면,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,1,0,2
1527,50.9,후면,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,1,0,2
1528,50.93,후면,1,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1529,50.97,후면,1,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1530,51.0,후면,1,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1531,51.03,후면,1,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1532,51.07,후면,1,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1533,51.1,후면,2,weak(2),-0.911,0.846,-9.0,1.16,1,0,0,0,0,2
1534,51.13,후면,1,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1535,51.17,후면,1,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1536,51.2,후면,1,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1537,51.23,후면,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1538,51.27,후면,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1539,51.3,후면,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1540,51.33,후면,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1541,51.37,후면,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1542,51.4,후면,2,weak(2),-0.911,0.846,-9.0,1.16,0,0,0,0,0,2
1543,51.43,후면,1,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,1
1544,51.47,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1545,51.5,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1546,51.53,후면,0,coast,-0.911,0.846,-9.0,1.16,0,1,0,0,0,0
1547,51.57,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1548,51.6,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1549,51.63,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1550,51.67,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1551,51.7,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1552,51.73,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1553,51.77,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1554,51.8,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1555,51.83,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1556,51.87,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
1557,51.9,후면,0,coast,-0.911,0.846,-9.0,1.16,0,0,0,0,0,0
